case_id,case_category,mission_type,payload_kg,range_km,endurance_min,cruise_speed_kmh,hover_required,vtol_required,runway_available,confined_operation,environment,expected_family,old_raw_output,old_normalized_family,new_status,new_selected_family,MULTIROTOR_score,FIXED_WING_score,VTOL_score,eligible_families,eliminated_families,confidence,reasoning,automatic_result,MANUAL_REVIEW,MANUAL_EXPECTED_FAMILY,MANUAL_PASS_FAIL,REVIEWER_COMMENT
CASE_MR_060,DETERMINISTIC,RESEARCH,15.0,10.0,35.0,59.0,True,True,False,False,FOREST,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_061,DETERMINISTIC,INSPECTION,0.1,12.0,40.0,40.0,True,True,False,False,DESERT,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_062,DETERMINISTIC,SECURITY,0.25,12.0,40.0,41.0,True,True,False,False,COASTAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_063,DETERMINISTIC,DISASTER_RESPONSE,0.5,14.0,40.0,42.0,True,True,False,False,MARINE,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_064,DETERMINISTIC,DELIVERY,1.0,14.0,10.0,43.0,True,True,False,False,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_065,DETERMINISTIC,RESEARCH,2.0,1.0,10.0,44.0,True,True,False,True,URBAN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_066,DETERMINISTIC,INSPECTION,3.0,1.0,10.0,45.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_067,DETERMINISTIC,SECURITY,5.0,2.0,15.0,46.0,True,True,False,False,MOUNTAIN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_068,DETERMINISTIC,DISASTER_RESPONSE,8.0,2.0,15.0,47.0,True,True,False,False,FOREST,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_069,DETERMINISTIC,DELIVERY,12.0,3.0,15.0,48.0,True,True,False,False,DESERT,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_070,DETERMINISTIC,RESEARCH,15.0,3.0,20.0,49.0,True,True,False,False,COASTAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_071,DETERMINISTIC,INSPECTION,0.1,5.0,20.0,50.0,True,True,False,False,MARINE,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_072,DETERMINISTIC,SECURITY,0.25,5.0,20.0,51.0,True,True,False,False,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_073,DETERMINISTIC,DISASTER_RESPONSE,0.5,8.0,25.0,52.0,True,True,False,True,URBAN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_074,DETERMINISTIC,DELIVERY,1.0,8.0,25.0,53.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_075,DETERMINISTIC,RESEARCH,2.0,10.0,25.0,54.0,True,True,False,False,MOUNTAIN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_076,DETERMINISTIC,INSPECTION,3.0,10.0,30.0,55.0,True,True,False,False,FOREST,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_077,DETERMINISTIC,SECURITY,5.0,12.0,30.0,56.0,True,True,False,False,DESERT,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_078,DETERMINISTIC,DISASTER_RESPONSE,8.0,12.0,30.0,57.0,True,True,False,False,COASTAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_079,DETERMINISTIC,DELIVERY,12.0,14.0,35.0,58.0,True,True,False,False,MARINE,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_080,DETERMINISTIC,RESEARCH,15.0,14.0,35.0,59.0,True,True,False,False,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.7,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_081,DETERMINISTIC,INSPECTION,0.1,1.0,35.0,40.0,True,True,False,True,URBAN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_082,DETERMINISTIC,SECURITY,0.25,1.0,40.0,41.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_083,DETERMINISTIC,DISASTER_RESPONSE,0.5,2.0,40.0,42.0,True,True,False,False,MOUNTAIN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_084,DETERMINISTIC,DELIVERY,1.0,2.0,40.0,43.0,True,True,False,False,FOREST,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_085,DETERMINISTIC,RESEARCH,2.0,3.0,10.0,44.0,True,True,False,False,DESERT,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_086,DETERMINISTIC,INSPECTION,3.0,3.0,10.0,45.0,True,True,False,False,COASTAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_087,DETERMINISTIC,SECURITY,5.0,5.0,10.0,46.0,True,True,False,False,MARINE,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_088,DETERMINISTIC,DISASTER_RESPONSE,8.0,5.0,15.0,47.0,True,True,False,False,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_089,DETERMINISTIC,DELIVERY,12.0,8.0,15.0,48.0,True,True,False,True,URBAN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_090,DETERMINISTIC,RESEARCH,15.0,8.0,15.0,49.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_091,DETERMINISTIC,INSPECTION,0.1,10.0,20.0,50.0,True,True,False,False,MOUNTAIN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_092,DETERMINISTIC,SECURITY,0.25,10.0,20.0,51.0,True,True,False,False,FOREST,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_093,DETERMINISTIC,DISASTER_RESPONSE,0.5,12.0,20.0,52.0,True,True,False,False,DESERT,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_094,DETERMINISTIC,DELIVERY,1.0,12.0,25.0,53.0,True,True,False,False,COASTAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_095,DETERMINISTIC,RESEARCH,2.0,14.0,25.0,54.0,True,True,False,False,MARINE,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_096,DETERMINISTIC,INSPECTION,3.0,14.0,25.0,55.0,True,True,False,False,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_097,DETERMINISTIC,SECURITY,5.0,1.0,30.0,56.0,True,True,False,True,URBAN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_098,DETERMINISTIC,DISASTER_RESPONSE,8.0,1.0,30.0,57.0,True,True,False,False,RURAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_099,DETERMINISTIC,DELIVERY,12.0,2.0,30.0,58.0,True,True,False,False,MOUNTAIN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_100,DETERMINISTIC,RESEARCH,15.0,2.0,35.0,59.0,True,True,False,False,FOREST,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.7,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.9,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required ; CONS: Heavy payload mass requires high multi-rotor motor power draw.,PASS,,,,
CASE_MR_101,DETERMINISTIC,INSPECTION,0.1,3.0,35.0,40.0,True,True,False,False,DESERT,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_102,DETERMINISTIC,SECURITY,0.25,3.0,35.0,41.0,True,True,False,False,COASTAL,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_103,DETERMINISTIC,DISASTER_RESPONSE,0.5,5.0,40.0,42.0,True,True,False,False,MARINE,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_104,DETERMINISTIC,DELIVERY,1.0,5.0,40.0,43.0,True,True,False,False,INDOOR,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.0,MULTIROTOR,FIXED_WING:Indoor operating environment prohibits wing-borne forward cruise flight.; VTOL:Indoor operating environment prohibits wing-borne forward cruise flight.,0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
CASE_MR_105,DETERMINISTIC,RESEARCH,2.0,8.0,40.0,44.0,True,True,False,True,URBAN,MULTIROTOR,QUADCOPTER,MULTIROTOR,SELECTED,MULTIROTOR,0.8,0.0,0.5,MULTIROTOR; VTOL,"FIXED_WING:Conventional fixed-wing aircraft cannot perform vertical takeoff, vertical landing, or sustained hover.",0.8,Vertical takeoff and precision hover capability | High station-keeping flight control precision | No runway required,PASS,,,,
